Date,Gold,Silver,Yuan,ETH,LTC,XRP,ETC,STR,DASH,SC,XMR,XEM,BTC
2017-04-10,1253.6,17.94,6.9042,43.45142492987688,9.622709521807339,0.03444700837660391,2.5848193558326202,0.0027688188551219005,63.01892168817601,0.0006166365135861,21.731782102778055,0.021122823318331704,1209.0912031100002
2017-04-11,1255.7,17.94,6.8957,43.91831271516169,9.81055617836267,0.03371997680355811,2.587041839660149,0.00280797211305765,61.55458992682857,0.0009116792574862501,21.72813683373383,0.020676885559788152,1215.5723433150001
2017-04-12,1272.3,18.31,6.894,45.9664037084947,11.474860167753402,0.034145423696471645,2.6024587002566593,0.0030210720930163994,65.35992019302496,0.0008527219617384999,21.894915450578594,0.02057496276251895,1218.1742310549998
2017-04-13,1286.1,18.56,6.8651,48.911347855947064,11.150849501383481,0.0347227484958585,2.619232563249393,0.003014743229977499,71.91930070605676,0.0008157540504644998,21.797905852731546,0.020973154862667,1182.2522470499998
2017-04-14,1285.55,18.490000000000002,6.875,49.101997373973404,11.059137987448313,0.03395480625541725,2.6881433817613094,0.00326198233961775,72.0999101113226,0.0008239187434432498,21.21226534540932,0.0239988888880125,1194.0851354249999
2017-04-15,1285.275,18.455000000000002,6.87995,49.19732213298658,11.01328223048073,0.033570835135196625,2.7225987910172673,0.0033856018944378747,72.19021481395552,0.0008280010899326248,20.91944509174821,0.025511755900685253,1200.0015796124999
2017-04-16,1285.1375,18.4375,6.882425,49.24498451249316,10.990354351996938,0.033378849575086314,2.7398264956452465,0.0034474116718479376,72.23536716527198,0.0008300422631773123,20.773034964917652,0.02626818940702163,1202.95980170625
2017-04-17,1285.06875,18.42875,6.8836625,49.26881570224646,10.978890412755042,0.03328285679503115,2.748440347959236,0.003478316560552969,72.25794334093021,0.000831062849799656,20.699829901502376,0.026646406160189817,1204.438912753125
2017-04-18,1285.0,18.42,6.8849,49.29264689199975,10.967426473513147,0.033186864014975996,2.7570542002732257,0.003509221449258,72.28051951658844,0.0008320834364219998,20.626624838087096,0.027024622913358002,1205.9180238
2017-04-19,1282.05,18.22,6.8664,48.13014695876432,10.489134401786437,0.031485621603203,2.9808471469255284,0.0035571541963923996,73.60844415161726,0.0008051666593185499,20.4291331245048,0.033252181288573546,1201.741282565
2017-04-20,1279.9,18.19,6.8792,48.572905098744926,10.831082628613505,0.02901051530114535,3.230217313571594,0.0034072341587319,71.47174928073585,0.00077214299280615,20.556873203619958,0.03016260167136405,1225.6237981049999
2017-04-21,1281.5,17.98,6.8823,48.60208691335941,12.04975219131399,0.03227062580842425,3.1801427075571898,0.003394944449209949,71.86207003290419,0.0007585773311421499,20.242573903058503,0.029808358405700553,1243.5693953149998
2017-04-22,1276.65,17.895,6.8748000000000005,49.14585608084539,13.411544929800272,0.031803874261214525,3.5102666155847393,0.003595371832978975,71.5225952771564,0.0007464233439122749,20.035534925753353,0.03149991118820588,1244.0468643375
2017-04-23,1274.225,17.8525,6.87105,49.417740664588386,14.092441299043411,0.03157049848760966,3.6753285695985145,0.0036955855248634872,71.3528578992825,0.0007403463502973375,19.93201543710078,0.03234568757945854,1244.28559884875
2017-04-24,1271.8,17.81,6.8673,49.68962524833138,14.773337668286553,0.0313371227140048,3.8403905236122893,0.003795799216748,71.1831205214086,0.0007342693566824,19.828495948448204,0.0331914639707112,1244.5243333600001
2017-04-25,1270.5,17.84,6.8833,49.99123039852946,14.943398976774521,0.033090775557531406,3.9512438353227073,0.003800625064035,72.98024858586096,0.0008234687638742499,19.847611540653364,0.03701808812370091,1266.875021345
2017-04-26,1264.95,17.59,6.8845,52.614492057821025,15.438816267567537,0.03311053560599,4.33758371570793,0.0038961185369049997,72.06829083745768,0.0008542984167299999,19.667386327734555,0.044514125077795,1294.3915405
2017-04-27,1264.3,17.46,6.8896,58.92046169572002,14.50550133408675,0.033804354497280004,4.961620926512297,0.0039218333147234994,77.49629781745075,0.0008451088624320001,21.036370574701493,0.05020474835885101,1320.48259755
2017-04-28,1265.55,17.41,6.8931,66.37932411402619,14.612519376412394,0.0415611120211322,4.884283571081622,0.0043372716331311996,80.00651587314853,0.0008727436822763998,22.015792458937092,0.045422341645749,1322.33891254
2017-04-29,1260.675,17.18,6.894349999999999,71.2201822414828,15.167203359269482,0.047439523276807095,5.687790319820257,0.0045726072927945996,82.77705782880854,0.0010248066502449998,22.275102433560402,0.047640713833082105,1378.7728820099999
2017-04-30,1258.2375,17.064999999999998,6.894975,73.64061130521111,15.444545350698027,0.050378728904644544,6.089543694189574,0.0046902751226262996,84.16232880663854,0.0011008381342292998,22.40475742087206,0.04874989992674865,1406.9898667449997
2017-05-01,1257.01875,17.0075,6.8952875,74.85082583707526,15.5832163464123,0.05184833171856327,6.290420381374233,0.00474910903754215,84.85496429555354,0.0011388538762214498,22.469584914527886,0.04930449297358193,1421.0983591124998
2017-05-02,1255.8,16.95,6.8956,76.06104036893942,15.721887342126571,0.05331793453248199,6.491297068558891,0.004807942952458,85.54759978446855,0.0011768696182135998,22.534412408183712,0.0498590860204152,1435.2068514799998
2017-05-03,1253.95,16.85,6.8892,78.1806216401913,19.678426956790926,0.057073075989169,6.589130980262506,0.0049532332788527495,88.65159414820522,0.0012420047624585998,24.329025075191264,0.053361847472774844,1478.5770981649998
2017-05-04,1235.85,16.5,6.8957,88.40369346528358,22.866433617369616,0.07306933227458401,7.102067956408976,0.006208505356664,94.32340318567952,0.0013865148439199998,25.801146341731172,0.059943658418808006,1540.5720488
2017-05-05,1239.4,16.27,6.8884,93.15555623188253,25.908918562256126,0.09297169233424005,7.26976249442977,0.010661250648242849,98.72256026033297,0.0017535972681971496,28.180106358649557,0.07262686031117399,1551.855989555
2017-05-06,1234.5500000000002,16.325,6.8915500000000005,90.25957074017396,27.068714071262306,0.13842741220433463,6.842182158613395,0.026829241249807026,97.78239652132146,0.0020296460117703247,28.75261808362285,0.0967226327455867,1570.9951517925
2017-05-07,1232.125,16.3525,6.893125,88.81157799431966,27.648611825765396,0.1611552721393819,6.628391990705207,0.034913236550589116,97.3123146518157,0.0021676703835569124,29.038873946109494,0.10877051896279305,1580.56473291125
2017-05-08,1229.7,16.38,6.8947,87.36358524846537,28.228509580268486,0.1838831320744292,6.414601822797019,0.0429972318513712,96.84223278230994,0.0023056947553435,29.325129808596138,0.12081840517999941,1590.13431403
2017-05-09,1225.15,16.22,6.9037,82.15533376338512,28.2160408585068,0.1651658508609766,5.769435844121082,0.029918252666050003,86.69911282457221,0.0020515373256719998,27.854679654734053,0.11182588039350462,1709.6144380599999
2017-05-10,1222.95,16.29,6.9066,87.90686305643119,34.2674197200261,0.18248115899437958,6.416595588046094,0.0326745819276198,92.93797944824193,0.0023076751281143996,29.46551490855404,0.11214951474889298,1748.2387334199998
2017-05-11,1221.0,16.37,6.9051,88.29132712516896,30.829696612626325,0.1803265810375627,6.328522382863211,0.03509908488228591,91.94918978507287,0.0022691796274262,29.631203772631192,0.1121779928719565,1829.983570505
2017-05-12,1227.9,16.3,6.8948,87.21874480791276,29.197455993322986,0.19399496851192316,6.164459392205879,0.0402897855957454,87.84505196891976,0.0022344421820864,29.191136711526774,0.1188443935597204,1745.657954755
2017-05-13,1229.7,16.445,6.890000000000001,89.15721604495934,27.794504728553854,0.21718541546166348,6.2427639904005705,0.04060296515295296,86.03360377745918,0.00242342359658955,28.562082419057564,0.12041579854547155,1737.8637492625
2017-05-14,1230.6,16.5175,6.887600000000001,90.12645166348263,27.093029096169285,0.22878063893653364,6.281916289497916,0.04075955493155674,85.12787968172887,0.002517914303841125,28.247555272822957,0.12120150103834712,1733.96664651625
2017-05-15,1231.5,16.59,6.8852,91.09568728200591,26.391553463784717,0.2403758624114038,6.321068588595261,0.040916144710160515,84.22215558599858,0.0026124050110927,27.933028126588354,0.12198720353122271,1730.06954377
2017-05-16,1234.05,16.72,6.879,88.84184218752199,24.16930548107871,0.3042431901939541,6.0268182006214515,0.047758603691307154,86.88641474646829,0.00260627002435395,26.748770622334504,0.11310521503040687,1726.006638645
2017-05-17,1244.6,16.9,6.8635,86.32773119453441,23.219525869482215,0.38586978681067896,5.731202244304695,0.04811447218103956,81.67472153128922,0.0037800370961534996,26.528984347517902,0.11255510458213257,1800.017664835
2017-05-18,1261.35,16.81,6.8612,93.15924631213441,26.6719654716933,0.3574077773913994,6.2810019480117445,0.045540160195543654,86.97010314879061,0.003910856247968949,29.749049409431752,0.17893557449238032,1853.486373445
2017-05-19,1251.85,16.77,6.8786,112.39204355506834,27.301216590417074,0.32922438883507,7.095835475779112,0.049682252709517004,93.74118333317737,0.005162793224564001,31.08521653340749,0.23236422341302604,1926.4153823000001
2017-05-20,1253.55,16.86,6.8729499999999994,135.95948829956006,25.717173782554436,0.3127629099603786,7.820392192290996,0.05218278817352525,105.21715010097196,0.00668001181363085,33.61572067234105,0.2443244203923863,2016.836277615
2017-05-21,1254.4,16.905,6.870125,147.74321067180594,24.925152378623117,0.30453217052303294,8.182670550546938,0.053433055905529374,110.95513348486926,0.007438621108164275,34.880972741807824,0.25030451888206645,2062.0467252724998
2017-05-22,1255.25,16.95,6.8673,159.52693304405182,24.1331309746918,0.29630143108568724,8.54494890880288,0.0546833236375335,116.69311686876655,0.0081972304026977,36.14622481127461,0.25628461737174657,2107.25717293
2017-05-23,1259.9,17.14,6.8661,160.73519806825968,27.9192126661029,0.31978289184688785,9.480398924631395,0.05434062238833466,131.89644870407844,0.00975120763050405,46.73834531994624,0.2506518471465135,2181.478217115
2017-05-24,1251.35,17.03,6.8758,186.46352448168983,32.523457176991016,0.31291796020380597,14.564092544147847,0.0538422069690052,146.77619510864898,0.0093556445632848,50.96215684151219,0.25222439736774876,2362.53650588
2017-05-25,1257.1,17.15,6.8695,188.86369885115502,30.894249239887895,0.26374826187696854,19.132935800835426,0.04427122435039455,132.6191001432577,0.008718950805850199,44.77975465070013,0.22080492371252247,2505.4456338649998
2017-05-26,1265.0,17.29,6.8698,173.15111863324535,27.71011091069426,0.285440259113589,15.770982754663118,0.0459318421860624,124.71468404440311,0.008658899111295299,40.45234612446037,0.2077902393203829,2333.93507043
2017-05-27,1264.4,17.299999999999997,6.86655,200.53020231541325,26.4117634019113,0.25595030878138136,16.323869456023363,0.039321766645603495,128.55914090947041,0.00805538546610975,40.69205236555699,0.19936237783731853,2292.627931125
2017-05-28,1264.1,17.305,6.8649249999999995,214.2197441564972,25.76258964751982,0.24120533361527757,16.600312806703485,0.03601672887537405,130.4813693420041,0.007753628643516974,40.8119054861053,0.19514844709578635,2271.9743614725
2017-05-29,1263.9499999999998,17.307499999999997,6.864112499999999,221.06451507703918,25.438002770324083,0.23383284603222565,16.738534482043548,0.034364209990259326,131.4424835582709,0.007602750232220587,40.87183204637946,0.19304148172502028,2261.64757664625
2017-05-30,1263.875,17.308749999999996,6.86370625,224.4869005373102,25.275709331726212,0.23014660224069972,16.80764531971358,0.033537950547701964,131.92304066640432,0.007527311026572393,40.901795326516535,0.19198799903963723,2256.484184233125
2017-05-31,1263.8,17.31,6.8633,227.90928599758118,25.11341589312834,0.22646035844917375,16.87675615738361,0.032711691105144595,132.40359777453773,0.007451871820924199,40.93175860665362,0.19093451635425418,2251.3207918199996
2017-06-01,1266.15,17.13,6.809,224.2979908128723,27.70565565553792,0.3008078748336321,16.699227712394723,0.0408999442697799,144.44986956716207,0.007922276252956198,44.212982929299294,0.22175214824916256,2386.227787035
2017-06-02,1260.95,17.19,6.807,223.96073661845764,27.793074040282004,0.3067860946421149,16.660425088281972,0.0408401409784444,142.36317777372886,0.0096037386148836,44.19056040618375,0.224087234347284,2425.18651891
2017-06-03,1270.825,17.355,6.80025,235.487135004802,28.765298891283305,0.2988960041298916,16.85199957219619,0.04139993046820008,143.45794974130388,0.012951286639238674,45.19906088568425,0.22801308557204425,2516.5000325425
2017-06-04,1275.7625,17.4375,6.796875,241.2503341979742,29.251411316783955,0.2949509588737799,16.947786814153297,0.04167982521307791,144.00533572509136,0.014625060651416211,45.703311125434496,0.2299760111844244,2562.15678935875
2017-06-05,1280.7,17.52,6.7935,247.01353339114638,29.737523742284605,0.29100591361766825,17.043574056110405,0.04195971995795575,144.55272170887886,0.016298834663593748,46.207561365184745,0.23193893679680452,2607.813546175
2017-06-06,1287.85,17.56,6.7934,255.93135917300705,30.164129983397732,0.28453854609457496,17.154559766913128,0.041969083222864995,141.3124117731103,0.015643278165674998,51.564641863603256,0.22884283860741497,2818.6086784999998
2017-06-07,1292.7,17.6,6.7858,259.7856037653796,29.544965834473334,0.283372938501317,17.60604510413488,0.048821849567736005,146.583005378966,0.015577291043586999,56.66709165144278,0.221871898549266,2786.6352493
2017-06-08,1284.8,17.6,6.793,256.7306960852667,29.812031447146357,0.28567632625930617,17.151848316540313,0.0524408726671884,143.6099894327139,0.015034149553958098,54.97095238024152,0.21377626184768944,2748.47341023
2017-06-09,1274.25,17.35,6.7971,270.76656351908156,30.435977697693424,0.289040919149849,17.290819502243426,0.049318119088343264,147.9016193795175,0.0166748941330215,56.08563900349624,0.2192042015181606,2826.253242885
2017-06-10,1271.75,17.240000000000002,6.79595,317.82605331256013,29.809463361108,0.2699187621088345,18.541012138394517,0.04511121617635163,161.04162610431987,0.01507797879475575,54.16060326930836,0.21312419066188532,2769.3704299425
2017-06-11,1270.5,17.185000000000002,6.795375,341.35579820929945,29.496206192815293,0.2603576835883272,19.166108456470063,0.043007764720355814,167.61162946672107,0.014279521125622873,53.19808540221442,0.21008418523374767,2740.92902347125
2017-06-12,1269.25,17.13,6.7948,364.8855431060387,29.182949024522582,0.25079660506782,19.79120477454561,0.04090431326436,174.18163282912224,0.013481063456489998,52.23556753512048,0.20704417980561002,2712.487617
2017-06-13,1261.3,16.82,6.7954,384.6763322503017,29.517932268277242,0.25977904358647036,19.907462223538975,0.041205957377726705,178.88180672515804,0.015062795727821201,51.82495745224842,0.20329355960714082,2709.1359222700003
2017-06-14,1268.25,16.96,6.7939,364.3798894726632,29.88399962735893,0.2728403029152216,18.93089746690707,0.04102490061949891,173.32297308036817,0.014516103072720601,49.67660210892693,0.20923479751593513,2601.4521635700003
2017-06-15,1260.25,16.86,6.7852,315.6687815870879,27.660552276924285,0.23954203518011707,16.08758926866339,0.0353038614838906,150.97874970506592,0.012432897342552799,43.51778500919048,0.1783053766272451,2319.5703997299997
2017-06-16,1256.6,16.76,6.7995,347.7645579968923,31.344630896271227,0.2481768694194488,17.136566321669804,0.0368666764002456,161.17755964147662,0.0146634390197524,46.92170743037287,0.1903799086087052,2447.9864807599997
2017-06-17,1253.85,16.715000000000003,6.79835,352.2626827446774,38.955839126748636,0.2574356868780546,19.257549116286867,0.0382329589359128,179.04308372269264,0.016132970275656397,48.57544631944532,0.19395812690379022,2501.38812656
2017-06-18,1252.475,16.692500000000003,6.797775,354.51174511857,42.76144324198734,0.2620650956073575,20.3180405135954,0.038916100203746404,187.97584576330064,0.016867735903608398,49.40231576398154,0.1957472360513327,2528.0889494599996
2017-06-19,1251.1,16.67,6.7972,356.76080749246256,46.567047357226045,0.2666945043366604,21.378531910903927,0.03959924147158,196.90860780390864,0.017602501531560396,50.22918520851776,0.19753634519887522,2554.78977236
2017-06-20,1246.5,16.59,6.8096,348.16079913248694,45.779381426113254,0.3073181525946759,21.03274332974995,0.04305229982067155,191.18061024098515,0.020605316467178197,52.111485925280206,0.20888239206235312,2669.082443935
2017-06-21,1247.05,16.51,6.8193,326.3958969404661,43.74288078049053,0.28548407327946523,19.42655758475208,0.04016847812706075,183.0060258835724,0.019209841515553498,50.2338700858721,0.20049263161611303,2690.453993775
2017-06-22,1251.4,16.58,6.8197,325.01032401462817,45.634430484647204,0.27262733729178124,19.251330437131234,0.03917981647365701,182.558528694368,0.0194695606776944,49.762619201967134,0.19250260681050044,2674.39020298
2017-06-23,1256.3,16.71,6.8238,328.8259817760546,45.81542782651591,0.2857556101866887,19.899134117608813,0.03991756085096751,186.81434715904663,0.0187544879116749,51.03705072711925,0.19276799046877394,2706.27531193
2017-06-24,1248.5749999999998,16.62,6.822900000000001,288.5179116367057,41.63447177833223,0.2652093431342253,18.66816391948099,0.0345890694851131,170.9761048548363,0.01631631969556215,47.00642881047967,0.17433941604465084,2566.2627852875003
2017-06-25,1244.7124999999999,16.575000000000003,6.82245,268.3638765670313,39.54399375424039,0.25493620960799357,18.05267882041708,0.031924823802185906,163.05698370273115,0.015097235587505774,44.991117852159874,0.16512512883258929,2496.25652196625
2017-06-26,1240.85,16.53,6.822,248.20984149735682,37.45351573014855,0.2446630760817618,17.437193721353164,0.029260578119258703,155.137862550626,0.013878151479449399,42.97580689384009,0.15591084162052773,2426.250258645
2017-06-27,1250.4,16.66,6.8292,243.6115751875458,36.783638166487194,0.24094941991136806,16.8978179533557,0.027582147661712002,160.20282603975292,0.014245199312288001,41.12316566168687,0.15301638590145603,2390.1341128000004
2017-06-28,1251.6,16.78,6.8053,292.83706587267517,40.787145828496584,0.26056330045521303,18.203701700772367,0.030740898615415808,181.5186505039706,0.015522381261326101,44.97302308263161,0.16841657058577472,2532.1992269700004
2017-06-29,1246.6,16.83,6.794,305.6159662239685,40.97788399742634,0.2600115008289029,18.28235377159426,0.030679672523445698,179.81424980397358,0.015339836261722846,46.58322862489635,0.16789591169652732,2552.3854012849997
2017-06-30,1243.25,16.47,6.7744,291.4266941407266,40.27928018840495,0.25326025995843,18.039563829510985,0.028226527733592008,179.8042121788698,0.014389502127534001,44.886808814668996,0.16097156830278003,2511.2569158
2017-07-01,1239.225,16.475,6.7758,285.61793283435554,42.816940827631605,0.2521834807203469,17.643076998524645,0.026978529126617776,178.41110830970032,0.013886713032740175,44.10730933476651,0.16309166630147476,2520.6496240574998
2017-07-02,1237.2125,16.4775,6.7765,282.71355218117,44.085771147244934,0.25164509110130534,17.444833583031475,0.026354529823130662,177.7145563751156,0.013635318485343263,43.71755959481527,0.16415171530082212,2525.34597818625
2017-07-03,1235.2,16.48,6.7772,279.8091715279844,45.35460146685826,0.25110670148226377,17.246590167538304,0.025730530519643545,177.01800444053086,0.01338392393794635,43.327809854864036,0.16521176430016948,2530.042332315
2017-07-04,1224.25,16.15,6.7889,279.44219609692794,49.52939473761594,0.25524760803676305,17.51765373661429,0.0266164511842816,182.3944562585397,0.013802085526224148,44.53368959282553,0.18509350476881767,2599.262810965
2017-07-05,1221.9,15.95,6.7922,262.57528184685907,52.428150595057566,0.2503898974558152,17.27713448107652,0.0254197717515768,198.14264404211934,0.0128642569593,46.05800210543747,0.17744956049658425,2572.85139186
2017-07-06,1224.3,16.01,6.7953,266.5970864659896,50.86397745391049,0.24909350814167203,17.350501207429087,0.025616458308423996,214.1232868515279,0.012458560613096,48.405470892010605,0.168773349178656,2590.1373415999997
2017-07-07,1220.4,15.84,6.7914,250.54223533919517,47.370923458434305,0.23847251598621103,16.795133842620878,0.022321959900536748,197.067434021784,0.010616232915238251,47.10782330905045,0.16030765072723727,2533.707139675
2017-07-08,1213.975,15.530000000000001,6.793900000000001,233.80403106377346,46.75611855015806,0.21951327945867383,16.051772575441582,0.019539531948475023,190.65069283648933,0.009424955407746599,44.60233130636583,0.1494640083920111,2474.137719435
2017-07-09,1210.7624999999998,15.375,6.7951500000000005,225.4349289260626,46.448716096019936,0.21003366119490524,15.680091941851932,0.01814831797244416,187.442322243842,0.008829316654000774,43.349585305023524,0.14404218722439802,2444.353009315
2017-07-10,1207.55,15.22,6.7964,217.06582678835176,46.14131364188181,0.20055404293113666,15.308411308262283,0.016757103996413298,184.23395165119467,0.008233677900254949,42.096839303681215,0.13862036605678493,2414.568299195
2017-07-11,1211.9,15.51,6.7983,193.06748350856537,43.9073189577979,0.1726240804237975,13.888171164527384,0.013986449908542501,162.55789933152352,0.0067947527936325,37.50028736738969,0.12188525629815002,2334.96659575
2017-07-12,1219.4,15.83,6.7868,206.89756795682885,45.918485294663654,0.1840631206210581,17.347415755142272,0.015567177696138397,172.93172112016438,0.007572587945561299,38.59598030766366,0.1257799824394315,2344.45447231
2017-07-13,1221.4,15.95,6.7802,208.39784973600936,45.70204476089557,0.1973086493522047,18.003568374480615,0.017580084718633898,173.15472501338016,0.008092044379236598,38.83395758544121,0.12765081703503348,2366.09484773
2017-07-14,1218.95,15.71,6.7774,192.66850164740947,42.43510651916525,0.17950402856546158,16.762690511694817,0.015825405115786197,161.2321861772435,0.007083325802533199,35.86702542200239,0.11508162870318181,2241.55879827
2017-07-15,1224.4,15.89,6.7668,182.97427534555243,42.154316250559475,0.16944842787594894,15.844812293693764,0.016608929766204976,152.92755444864545,0.0068169999666141,34.30065188129191,0.11481775303231967,2157.2784704475
2017-07-16,1227.125,15.98,6.7615,178.1271621946239,42.01392111625658,0.1644206275311926,15.385873184693235,0.017000692091414367,148.77523858434643,0.006683837048654551,33.51746511093667,0.11468581519688859,2115.1383065362497
2017-07-17,1229.85,16.07,6.7562,173.28004904369539,41.87352598195369,0.15939282718643627,14.926934075692708,0.017392454416623754,144.6229227200474,0.006550674130695,32.734278340581426,0.11455387736145752,2072.998142625
2017-07-18,1237.1,16.17,6.7611,216.4129939256319,43.314060378008655,0.17556080547512254,15.401788409852523,0.019143780740163003,155.91652223825756,0.0075158757321165,35.72099271854012,0.13252156572038853,2284.46070885
2017-07-19,1239.85,16.23,6.7451,215.81327085175806,41.9896010491123,0.1729034331558057,15.183916208985215,0.018642377100332397,162.27919320527383,0.00768305887922115,36.1235971309514,0.13070428994230576,2307.224888655
2017-07-20,1236.55,16.18,6.7464,223.9185417516508,43.57139479112202,0.1826234569617171,15.709626995367511,0.018746633734308002,194.27162575854678,0.0082276892500574,38.98055248552037,0.14510415250180347,2603.699129765
2017-07-21,1247.25,16.43,6.7415,224.17909085698983,45.960116987622236,0.18776322722329292,16.49727596679101,0.019450120733721897,191.0489063844344,0.008893042579513798,40.63512131078533,0.14556219387817682,2727.92717163
2017-07-22,1251.55,16.465,6.74125,225.61481770351634,45.49473055712043,0.1905181511363987,16.2588925725066,0.020758202941400947,199.66111416771844,0.0098527611512815,42.47233160792048,0.15613648908973812,2743.1064076325
2017-07-23,1253.6999999999998,16.4825,6.741125,226.33268112677956,45.26203734186952,0.19189561309295158,16.139700875364397,0.021412244045240475,203.96721805936048,0.01033262043716535,43.39093675648806,0.1614236366955188,2750.69602563375
2017-07-24,1255.85,16.5,6.741,227.05054455004282,45.02934412661862,0.19327307504950447,16.02050917822219,0.02206628514908,208.27332195100252,0.0108124797230492,44.30954190505563,0.16671078430129943,2758.2856436350003
2017-07-25,1252.0,16.31,6.7485,205.32250899490174,42.10620422053227,0.17521194156395603,14.742191188222256,0.019091952936561997,195.25867299128458,0.00917137116709,40.842802631281,0.158703473463194,2583.4848358
2017-07-26,1245.4,16.37,6.7529,199.01090523826733,41.534760199694546,0.16767506100981863,14.389421583996016,0.0184948558449956,191.19633013012208,0.008375029061884798,44.46292958681947,0.1533427940140336,2492.56817318
2017-07-27,1262.05,16.79,6.7307,201.91406170608903,41.608078504515994,0.17205373369763302,14.443069769393416,0.018371664426022002,194.64061138764913,0.00838594232929375,45.2406106925713,0.16689315380268305,2580.289947475
2017-07-28,1259.6,16.56,6.7373,194.91644612085307,40.07273740901134,0.16422179877448562,14.158052449329633,0.017199463315756797,185.7734705166762,0.0079382138380416,44.29586717084947,0.16788771002608122,2756.32424932
2017-07-29,1262.975,16.66,6.7328,195.2520648172171,40.38163748570523,0.16360384946233242,13.884398980182286,0.016523044845596798,180.04821609095313,0.0078889150277336,42.05456049481477,0.1663156232762046,2773.1116295399997
2017-07-30,1264.6625,16.71,6.73055,195.4198741653991,40.53608752405217,0.16329487480625582,13.747572245608614,0.0161848356105168,177.18558887809158,0.0078642656225796,40.933907156797424,0.16552957990126632,2781.50531965
2017-07-31,1266.35,16.76,6.7283,195.58768351358114,40.690537562399115,0.1629859001501792,13.610745511034942,0.0158466263754368,174.32296166523003,0.007839616217425599,39.813253818780076,0.164743536526328,2789.89900976
2017-08-01,1267.05,16.74,6.7148,216.75413186584328,42.44865854212557,0.1718414916272552,14.121013833582552,0.01692461991765865,180.4197338520458,0.0085589431883755,42.56160898271797,0.17297348088765327,2760.949415605
2017-08-02,1266.65,16.67,6.7205,221.2183388248436,42.27287690319284,0.17411976790900785,14.651283081596942,0.0182599538774967,182.15013801099087,0.0087777819826542,43.546820243224786,0.20543802708168768,2709.191969955
2017-08-03,1261.8,16.47,6.7211,224.59875115443637,42.395100205982644,0.17326126709482245,15.136556710054107,0.0186030204186944,184.89310832348178,0.0087786442508336,43.71343792222225,0.23118931144593444,2751.9260974400004
2017-08-04,1269.3,16.7,6.7132,224.00384181978828,42.93668839647878,0.17477647742683092,15.087824918341745,0.0207188743945415,189.53200565830787,0.00916739236909165,43.8190853895285,0.22061343927228916,2838.201971855
2017-08-05,1263.425,16.415,6.718,246.17969900696488,44.38695677312185,0.17702679191944826,15.239474774499506,0.02146214808349315,191.70378824749878,0.009268173300204224,45.890347952569456,0.2458064705118438,3086.1746925674997
2017-08-06,1260.4875,16.2725,6.7204,257.26762760055317,45.112090961443386,0.17815194916575694,15.315299702578386,0.021833784927968974,192.78967954209423,0.009318563765760512,46.92597923408993,0.2584029861316211,3210.1610529237496
2017-08-07,1257.55,16.13,6.7228,268.35555619414146,45.83722514976492,0.1792771064120656,15.391124630657268,0.0222054217724448,193.8755708366897,0.0093689542313168,47.9616105156104,0.2709995017513984,3334.14741328
2017-08-08,1261.45,16.39,6.7184,286.3324007108076,46.71175452332995,0.188511944640321,15.476454315334955,0.0223751019591234,198.42367004318902,0.0093742781908254,51.58035774839279,0.2871813545028774,3421.26941271
2017-08-09,1267.95,16.59,6.7075,299.18313323319575,48.25455561751411,0.18706650649651804,15.666836591677546,0.0232082510733648,199.67655632936447,0.0093033075423402,51.275629679650386,0.26802862374670444,3334.5188323800003
2017-08-10,1278.9,17.08,6.677,302.3303517966212,47.69195315425858,0.18209229604329155,15.427421178312242,0.022842508584348498,201.63501674950072,0.0087278838770048,50.52987914614092,0.2941910545885719,3409.329639455
2017-08-11,1288.3,17.09,6.6642,301.3562623383669,46.88659441184698,0.17911916018737362,15.256312018617106,0.02150701272754545,203.81147097727325,0.008122517122061499,50.052257171940866,0.28887908721070904,3531.529183505
2017-08-12,1284.6999999999998,17.03,6.6621500000000005,305.6859568270244,46.9032800790539,0.17851081569546923,14.922789084589382,0.02020878685269325,204.4308580442451,0.007641208857504,49.98781637434675,0.27881403091003576,3871.617707325
2017-08-13,1282.8999999999999,17.0,6.661125,307.8508040713532,46.911622912657364,0.17820664344951703,14.75602761757552,0.01955967391526715,204.74055157773103,0.00740055472522525,49.95559597554969,0.27378150275969915,4041.661969235
2017-08-14,1281.1,16.97,6.6601,310.01565131568196,46.91996574626082,0.1779024712035648,14.589266150561658,0.01891056097784105,205.05024511121692,0.0071599005929465,49.92337557675263,0.2687489746093625,4211.706231145
2017-08-15,1274.6,16.89,6.6689,283.9182908310514,43.171605170326856,0.15779261313232879,13.357753182970242,0.01745000662875165,197.28461832332195,0.007590546618653199,47.85043460725299,0.23386309120187498,4125.297075355
2017-08-16,1270.15,16.68,6.6779,295.66415657589914,43.58490660299808,0.15559004164649115,13.776360490616423,0.017934968441879397,219.19007970170352,0.007668456132859649,47.90404928346863,0.2652531547595715,4190.4131873549995
2017-08-17,1285.9,17.02,6.6709,303.4306712066163,43.85679958659092,0.1569850389194453,13.866490659055279,0.017500683453537055,244.6547343929459,0.007208718246370101,48.2903784381762,0.250872080176386,4342.601353235001
2017-08-18,1295.25,17.15,6.6744,297.0029424701951,45.36697130365974,0.16023036765059584,13.628459671090486,0.016961134056061502,228.72545759441434,0.006868212309121201,47.89514350290992,0.24135065571625294,4187.934334830001
